"","Day","s","Location","ForkLength"
"100",3,2,"Montezuma",50.8038580684104
"101",4,2,"RioVista",51.0802106325315
"102",4,2,"Montezuma",50.7963490005959
"103",5,2,"RioVista",51.1800914150433
"104",5,2,"Montezuma",50.8015026408823
"105",6,2,"RioVista",51.2888394667436
"106",6,2,"Montezuma",50.8090928330327
"107",7,2,"RioVista",51.4015413495551
"108",7,2,"Montezuma",50.8161571099296
"109",8,2,"RioVista",51.5155552440627
"110",8,2,"Montezuma",50.820150311439
"111",9,2,"RioVista",51.6314095778416
"112",9,2,"Montezuma",50.8218064450556
"113",10,2,"RioVista",51.7477692234214
"114",10,2,"Montezuma",50.8277833700307
"115",11,2,"RioVista",51.8622149724515
"116",11,2,"Montezuma",50.8350317901709
"117",12,2,"RioVista",51.9741624037567
"118",12,2,"Montezuma",50.8415099707632
"119",13,2,"RioVista",52.0843343247404
"120",13,2,"Montezuma",50.8480801372284
"121",14,2,"RioVista",52.1928632546741
"122",14,2,"Montezuma",50.8547158029809
"123",15,2,"RioVista",52.3008521537792
"124",15,2,"Montezuma",50.8632130983185
"125",16,2,"RioVista",52.4075947312386
"126",16,2,"Montezuma",50.8702702344178
"127",17,2,"RioVista",52.5146758819595
"128",17,2,"Montezuma",50.878384015194
"129",18,2,"RioVista",52.6224089697706
"130",18,2,"Montezuma",50.8889020274615
"131",19,2,"RioVista",52.6785417942917
"132",19,2,"Montezuma",50.9633384235304
"133",20,2,"RioVista",52.7357107120461
"134",20,2,"Montezuma",51.0404850943822
"135",21,2,"RioVista",52.7932917448757
"136",21,2,"Montezuma",51.1188666523383
"137",22,2,"RioVista",52.8514087535985
"138",22,2,"Montezuma",51.19740779703
"139",23,2,"RioVista",52.9092262832599
"140",23,2,"Montezuma",51.2754909655286
"141",24,2,"RioVista",52.9672620638367
"142",24,2,"Montezuma",51.3539216004817
"143",25,2,"RioVista",53.025429831193
"144",25,2,"Montezuma",51.4323057079477
"145",26,2,"RioVista",53.0838089190501
"146",26,2,"Montezuma",51.510597929223
"147",27,2,"RioVista",53.1423987626038
"148",27,2,"Montezuma",51.5890275284566
"149",28,2,"RioVista",53.2008829811596
"150",28,2,"Montezuma",51.6670801322627
"151",29,2,"RioVista",53.2590159386297
"152",29,2,"Montezuma",51.7435845235054
"153",30,2,"RioVista",53.3170884339713
"154",30,2,"Montezuma",51.8189500632442
"155",31,2,"RioVista",53.3751550867467
"156",31,2,"Montezuma",51.8935518936549
"157",32,2,"RioVista",53.4330672861506
"158",32,2,"Montezuma",51.9679318488389
"159",33,2,"RioVista",53.4606935152886
"160",33,2,"Montezuma",52.0041821640158
"161",34,2,"RioVista",53.4882740906846
"162",34,2,"Montezuma",52.0405317952466
"163",35,2,"RioVista",53.5158353164296
"164",35,2,"Montezuma",52.076637532035
"165",36,2,"RioVista",53.5434026243628
"166",36,2,"Montezuma",52.1121955652126
"167",37,2,"RioVista",53.5706472329749
"168",37,2,"Montezuma",52.1462335095405
"169",38,2,"RioVista",53.597172093884
"170",38,2,"Montezuma",52.1781659362683
"171",39,2,"RioVista",53.6224467747928
"172",39,2,"Montezuma",52.2073529343089
"173",40,2,"RioVista",53.6461705459798
"174",40,2,"Montezuma",52.2331890305257
"175",41,2,"RioVista",53.6684706674649
"176",41,2,"Montezuma",52.2557703460939
"177",42,2,"RioVista",53.6909221475025
"178",42,2,"Montezuma",52.2817684517637
"179",43,2,"RioVista",53.7135256935334
"180",43,2,"Montezuma",52.3105089135411
"181",44,2,"RioVista",53.7364267947395
"182",44,2,"Montezuma",52.3415014686353
"183",45,2,"RioVista",53.7596774938406
"184",45,2,"Montezuma",52.3733224846195
"185",46,2,"RioVista",53.7831088742786
"186",46,2,"Montezuma",52.405415883377
"187",47,2,"RioVista",53.8068334662992
"188",47,2,"Montezuma",52.4375433454367
"189",1,3,"RioVista",50.6129032258064
"190",1,3,"Montezuma",50.6129032258064
"191",2,3,"RioVista",50.9201556446423
"192",2,3,"Montezuma",50.8307134716261
"193",3,3,"RioVista",50.9766749802229
"194",3,3,"Montezuma",50.8016143119465
"195",4,3,"RioVista",51.0470979662255
"196",4,3,"Montezuma",50.795294963522
"197",5,3,"RioVista",51.1490055471903
"198",5,3,"Montezuma",50.8069817391971
"199",6,3,"RioVista",51.2675299097827
"200",6,3,"Montezuma",50.8226871696091
"201",7,3,"RioVista",51.3942663120873
"202",7,3,"Montezuma",50.8377365102301
"203",8,3,"RioVista",51.5241844231635
"204",8,3,"Montezuma",50.8481434856213
"205",9,3,"RioVista",51.6581535081197
"206",9,3,"Montezuma",50.8551654978211
"207",10,3,"RioVista",51.7935756061143
"208",10,3,"Montezuma",50.8690315714418
"209",11,3,"RioVista",51.9261995313283
"210",11,3,"Montezuma",50.8851227795271
"211",12,3,"RioVista",52.0548688975041
"212",12,3,"Montezuma",50.9001623811662
"213",13,3,"RioVista",52.180862429005
"214",13,3,"Montezuma",50.9155390650369
"215",14,3,"RioVista",52.3044142939472
"216",14,3,"Montezuma",50.9312118513727
"217",15,3,"RioVista",52.4276106065247
"218",15,3,"Montezuma",50.9501088561619
"219",16,3,"RioVista",52.5491129406451
"220",16,3,"Montezuma",50.9668504951293
"221",17,3,"RioVista",52.6719159830143
"222",17,3,"Montezuma",50.9855106928512
"223",18,3,"RioVista",52.7965733676394
"224",18,3,"Montezuma",51.0082838777063
"225",19,3,"RioVista",52.8693006589653
"226",19,3,"Montezuma",51.0981908851308
"227",20,3,"RioVista",52.9437835250844
"228",20,3,"Montezuma",51.1929323677287
"229",21,3,"RioVista",53.0189812650968
"230",21,3,"Montezuma",51.2896430840489
"231",22,3,"RioVista",53.0949422156364
"232",22,3,"Montezuma",51.386680691168
"233",23,3,"RioVista",53.1706134944469
"234",23,3,"Montezuma",51.4832639751296
"235",24,3,"RioVista",53.2465575694111
"236",24,3,"Montezuma",51.5802806843999
"237",25,3,"RioVista",53.3226273881129
"238",25,3,"Montezuma",51.6772356971369
"239",26,3,"RioVista",53.3988503820229
"240",26,3,"Montezuma",51.7740482417059
"241",27,3,"RioVista",53.4751727475907
"242",27,3,"Montezuma",51.8708793103772
"243",28,3,"RioVista",53.5512944834765
"244",28,3,"Montezuma",51.967268734113
"245",29,3,"RioVista",53.627008819595
"246",29,3,"Montezuma",52.0622207400726
"247",30,3,"RioVista",53.7025373646535
"248",30,3,"Montezuma",52.1560367490596
"249",31,3,"RioVista",53.7779027897798
"250",31,3,"Montezuma",52.2490652745189
"251",32,3,"RioVista",53.8529841123286
"252",32,3,"Montezuma",52.3418400015292
"253",33,3,"RioVista",53.8958527677469
"254",33,3,"Montezuma",52.394211752019
"255",34,3,"RioVista",53.9385511568686
"256",34,3,"Montezuma",52.4465532627863
"257",35,3,"RioVista",53.9810922812847
"258",35,3,"Montezuma",52.4985885723645
"259",36,3,"RioVista",54.0234872591393
"260",36,3,"Montezuma",52.5500834553111
"261",37,3,"RioVista",54.0655223972368
"262",37,3,"Montezuma",52.6002411840709
"263",38,3,"RioVista",54.1069401541051
"264",38,3,"Montezuma",52.6484023005981
"265",39,3,"RioVista",54.1473676140074
"266",39,3,"Montezuma",52.6935371727267
"267",40,3,"RioVista",54.1865398706877
"268",40,3,"Montezuma",52.7342196643423
"269",41,3,"RioVista",54.2244879682177
"270",41,3,"Montezuma",52.7700054353161
"271",42,3,"RioVista",54.2624629818493
"272",42,3,"Montezuma",52.8112467355597
"273",43,3,"RioVista",54.300451580566
"274",43,3,"Montezuma",52.856036375433
"275",44,3,"RioVista",54.3385481766439
"276",44,3,"Montezuma",52.9030059920804
"277",45,3,"RioVista",54.3767700954122
"278",45,3,"Montezuma",52.9505657442126
"279",46,3,"RioVista",54.4149824209352
"280",46,3,"Montezuma",52.9982159043307
"281",47,3,"RioVista",54.4532466178065
"282",47,3,"Montezuma",53.0457610125038
"283",1,4,"RioVista",50.6129032258064
"284",1,4,"Montezuma",50.6129032258064
"285",2,4,"RioVista",50.9465707347684
"286",2,4,"Montezuma",50.8366000381069
"287",3,4,"RioVista",51.0389442123834
"288",3,4,"Montezuma",50.8187644081271
"289",4,4,"RioVista",51.1324743017476
"290",4,4,"Montezuma",50.8061263054169
"291",5,4,"RioVista",51.2294799062377
"292",5,4,"Montezuma",50.7973588262159
"293",6,4,"RioVista",51.328680392194
"294",6,4,"Montezuma",50.7894311160759
"295",7,4,"RioVista",51.4292359717965
"296",7,4,"Montezuma",50.7810836362833
"297",8,4,"RioVista",51.5302600347152
"298",8,4,"Montezuma",50.7712539048129
"299",9,4,"RioVista",51.6323906675816
"300",9,4,"Montezuma",50.7603324576143
"301",10,4,"RioVista",51.7349038277255
"302",10,4,"Montezuma",50.750942302448
"303",11,4,"RioVista",51.8357708527166
"304",11,4,"Montezuma",50.7419653259905
"305",12,4,"RioVista",51.9346998263156
"306",12,4,"Montezuma",50.7324426543358
"307",13,4,"RioVista",52.0323023789041
"308",13,4,"Montezuma",50.7227888894439
"309",14,4,"RioVista",52.1287049135772
"310",14,4,"Montezuma",50.7129956100591
"311",15,4,"RioVista",52.2245442171917
"312",15,4,"Montezuma",50.7040400417046
"313",16,4,"RioVista",52.3194215275248
"314",16,4,"Montezuma",50.6941352958484
"315",17,4,"RioVista",52.4142409125268
"316",17,4,"Montezuma",50.6846708152398
"317",18,4,"RioVista",52.509279723624
"318",18,4,"Montezuma",50.6766489715482
"319",19,4,"RioVista",52.5493829457311
"320",19,4,"Montezuma",50.7352012984347
"321",20,4,"RioVista",52.5906232789825
"322",20,4,"Montezuma",50.7961462719191
"323",21,4,"RioVista",52.6324593429366
"324",21,4,"Montezuma",50.8586487910986
"325",22,4,"RioVista",52.6751446434061
"326",22,4,"Montezuma",50.9215820364323
"327",23,4,"RioVista",52.7176199082933
"328",23,4,"Montezuma",50.9841481756814
"329",24,4,"RioVista",52.7606155737874
"330",24,4,"Montezuma",51.0474952334201
"331",25,4,"RioVista",52.8040517857009
"332",25,4,"Montezuma",51.1111097505639
"333",26,4,"RioVista",52.8480859189761
"334",26,4,"Montezuma",51.1749505507499
"335",27,4,"RioVista",52.8927579966779
"336",27,4,"Montezuma",51.2394188811631
"337",28,4,"RioVista",52.9375860666608
"338",28,4,"Montezuma",51.3036918593761
"339",29,4,"RioVista",52.982174964537
"340",29,4,"Montezuma",51.3658560311209
"341",30,4,"RioVista",53.0270090162166
"342",30,4,"Montezuma",51.4266179718389
"343",31,4,"RioVista",53.0721947774672
"344",31,4,"Montezuma",51.4865629406408
"345",32,4,"RioVista",53.1174903717926
"346",32,4,"Montezuma",51.5465106770633
"347",33,4,"RioVista",53.1313321400184
"348",33,4,"Montezuma",51.5673983519575
"349",34,4,"RioVista",53.1453450969727
"350",34,4,"Montezuma",51.588702634626
"351",35,4,"RioVista",53.1595780916033
"352",35,4,"Montezuma",51.6098725713746
"353",36,4,"RioVista",53.1740800986919
"354",36,4,"Montezuma",51.6304126079743
"355",37,4,"RioVista",53.18828431166
"356",37,4,"Montezuma",51.6487768234432
"357",38,4,"RioVista",53.2015061858896
"358",38,4,"Montezuma",51.6641730360043
"359",39,4,"RioVista",53.2128619113047
"360",39,4,"Montezuma",51.675984127163
"361",40,4,"RioVista",53.2218989727191
"362",40,4,"Montezuma",51.6840842078153
"363",41,4,"RioVista",53.2288761182464
"364",41,4,"Montezuma",51.6892912546876
"365",42,4,"RioVista",53.2362976467376
"366",42,4,"Montezuma",51.6975784424222
"367",43,4,"RioVista",53.2441744968857
"368",43,4,"Montezuma",51.7093043128011
"369",44,4,"RioVista",53.2527537572993
"370",44,4,"Montezuma",51.7245042226777
"371",45,4,"RioVista",53.2621374302774
"372",45,4,"Montezuma",51.7412458172978
"373",46,4,"RioVista",53.2720586275337
"374",46,4,"Montezuma",51.7586820543896
"375",47,4,"RioVista",53.282721410494
"376",47,4,"Montezuma",51.7764354486521
"377",1,5,"RioVista",50.6129032258064
"378",1,5,"Montezuma",50.6129032258064
"379",2,5,"RioVista",50.9691384100155
"380",2,5,"Montezuma",50.8675963617286
"381",3,5,"RioVista",51.0809676277188
"382",3,5,"Montezuma",50.8775948697551
"383",4,5,"RioVista",51.1982148858914
"384",4,5,"Montezuma",50.9006105316576
"385",5,5,"RioVista",51.3248982452501
"386",5,5,"Montezuma",50.9299558165902
"387",6,5,"RioVista",51.4551004214031
"388",6,5,"Montezuma",50.9602824262147
"389",7,5,"RioVista",51.5866460610986
"390",7,5,"Montezuma",50.9902069327365
"391",8,5,"RioVista",51.7184564928789
"392",8,5,"Montezuma",51.01853285275
"393",9,5,"RioVista",51.8507480393522
"394",9,5,"Montezuma",51.045578302863
"395",10,5,"RioVista",51.9829873206692
"396",10,5,"Montezuma",51.0745161947856
"397",11,5,"RioVista",52.1141859159438
"398",11,5,"Montezuma",51.1038801710291
"399",12,5,"RioVista",52.2441055621582
"400",12,5,"Montezuma",51.1327277004002
"401",13,5,"RioVista",52.373036604729
"402",13,5,"Montezuma",51.1614552578748
"403",14,5,"RioVista",52.5010291168729
"404",14,5,"Montezuma",51.1900500429865
"405",15,5,"RioVista",52.628527063051
"406",15,5,"Montezuma",51.2193327418531
"407",16,5,"RioVista",52.7552416672512
"408",16,5,"Montezuma",51.247794130444
"409",17,5,"RioVista",52.8818149797839
"410",17,5,"Montezuma",51.2765740606605
"411",18,5,"RioVista",53.0083750894213
"412",18,5,"Montezuma",51.3062897022796
"413",19,5,"RioVista",53.0824033997509
"414",19,5,"Montezuma",51.397648604662
"415",20,5,"RioVista",53.1567032123882
"416",20,5,"Montezuma",51.4899586159059
"417",21,5,"RioVista",53.2309960766603
"418",21,5,"Montezuma",51.582608475552
"419",22,5,"RioVista",53.3053476327876
"420",22,5,"Montezuma",51.6751172988205
"421",23,5,"RioVista",53.3793590683629
"422",23,5,"Montezuma",51.7672011519312
"423",24,5,"RioVista",53.4532805291413
"424",24,5,"Montezuma",51.8592303040886
"425",25,5,"RioVista",53.5270705247697
"426",25,5,"Montezuma",51.9510212819527
"427",26,5,"RioVista",53.6007656076512
"428",26,5,"Montezuma",52.0425501953604
"429",27,5,"RioVista",53.6743609364643
"430",27,5,"Montezuma",52.1339120120587
"431",28,5,"RioVista",53.7477031969013
"432",28,5,"Montezuma",52.2248777162653
"433",29,5,"RioVista",53.8206768440153
"434",29,5,"Montezuma",52.3149342692038
"435",30,5,"RioVista",53.8934129543234
"436",30,5,"Montezuma",52.4042504952796
"437",31,5,"RioVista",53.9659298672512
"438",31,5,"Montezuma",52.4929947804375
"439",32,5,"RioVista",54.0381569127922
"440",32,5,"Montezuma",52.5814156764106
"441",33,5,"RioVista",54.0800183240239
"442",33,5,"Montezuma",52.6317066357148
"443",34,5,"RioVista",54.1216920283365
"444",34,5,"Montezuma",52.6818816121325
"445",35,5,"RioVista",54.1631876475259
"446",35,5,"Montezuma",52.7317675521312
"447",36,5,"RioVista",54.2045131094136
"448",36,5,"Montezuma",52.7812127557166
"449",37,5,"RioVista",54.2455181271156
"450",37,5,"Montezuma",52.8297217281375
"451",38,5,"RioVista",54.2860210371073
"452",38,5,"Montezuma",52.8769807233907
"453",39,5,"RioVista",54.3257589629495
"454",39,5,"Montezuma",52.9226688394864
"455",40,5,"RioVista",54.3645570951985
"456",40,5,"Montezuma",52.9665391804535
"457",41,5,"RioVista",54.4024609494347
"458",41,5,"Montezuma",53.0087034454567
"459",42,5,"RioVista",54.4402912559505
"460",42,5,"Montezuma",53.0522846365084
"461",43,5,"RioVista",54.4780466627927
"462",43,5,"Montezuma",53.0970649175078
"463",44,5,"RioVista",54.5157987703899
"464",44,5,"Montezuma",53.1428501810049
"465",45,5,"RioVista",54.5535671765114
"466",45,5,"Montezuma",53.1888982734269
"467",46,5,"RioVista",54.5912609537238
"468",46,5,"Montezuma",53.2349173903118
"469",47,5,"RioVista",54.6289251615379
"470",47,5,"Montezuma",53.2807843352928
"471",1,6,"RioVista",50.6129032258064
"472",1,6,"Montezuma",50.6129032258064
"473",2,6,"RioVista",50.9615463183276
"474",2,6,"Montezuma",50.8642829487898
"475",3,6,"RioVista",51.0662779779427
"476",3,6,"Montezuma",50.8714609833514
"477",4,6,"RioVista",51.1756296536933
"478",4,6,"Montezuma",50.8903250065111
"479",5,6,"RioVista",51.2930687563426
"480",5,6,"Montezuma",50.9148042952642
"481",6,6,"RioVista",51.4134565512275
"482",6,6,"Montezuma",50.9401407952736
"483",7,6,"RioVista",51.5349155377303
"484",7,6,"Montezuma",50.9650872200687
"485",8,6,"RioVista",51.6564924320109
"486",8,6,"Montezuma",50.9885667599885
"487",9,6,"RioVista",51.7784102713408
"488",9,6,"Montezuma",51.0108714558346
"489",10,6,"RioVista",51.9001803985408
"490",10,6,"Montezuma",51.0348489042964
"491",11,6,"RioVista",52.0208477721582
"492",11,6,"Montezuma",51.0591875807385
"493",12,6,"RioVista",52.1401978289865
"494",12,6,"Montezuma",51.0830325116796
"495",13,6,"RioVista",52.2585142138114
"496",13,6,"Montezuma",51.1067441626782
"497",14,6,"RioVista",52.3758485612687
"498",14,6,"Montezuma",51.1303112841742
"499",15,6,"RioVista",52.4926119053649
"500",15,6,"Montezuma",51.1544868359813
"501",16,6,"RioVista",52.6085401307889
"502",16,6,"Montezuma",51.1778867188496
"503",17,6,"RioVista",52.7242255139824
"504",17,6,"Montezuma",51.2015589864373
"505",18,6,"RioVista",52.8397937147394
"506",18,6,"Montezuma",51.2260876714332
"507",19,6,"RioVista",52.9055913704097
"508",19,6,"Montezuma",51.3093606581872
"509",20,6,"RioVista",52.9716401709227
"510",20,6,"Montezuma",51.3935100122155
"511",21,6,"RioVista",53.0376715343865
"512",21,6,"Montezuma",51.4779729247243
"513",22,6,"RioVista",53.1037594615367
"514",22,6,"Montezuma",51.5622712979752
"515",23,6,"RioVista",53.1694961107764
"516",23,6,"Montezuma",51.6461131934594
"517",24,6,"RioVista",53.2351433699294
"518",24,6,"Montezuma",51.7298888900303
"519",25,6,"RioVista",53.3006615728428
"520",25,6,"Montezuma",51.8134099479824
"521",26,6,"RioVista",53.3660932781993
"522",26,6,"Montezuma",51.8966542089992
"523",27,6,"RioVista",53.431437917979
"524",27,6,"Montezuma",51.9797295942057
"525",28,6,"RioVista",53.4965329771253
"526",28,6,"Montezuma",52.0623879653315
"527",29,6,"RioVista",53.5612537770055
"528",29,6,"Montezuma",52.1440676238561
"529",30,6,"RioVista",53.6257454469043
"530",30,6,"Montezuma",52.2249594825126
"531",31,6,"RioVista",53.6900314478416
"532",31,6,"Montezuma",52.3052461779099
"533",32,6,"RioVista",53.7540356328989
"534",32,6,"Montezuma",52.3851940227135
"535",33,6,"RioVista",53.7894585556208
"536",33,6,"Montezuma",52.4290453188963
"537",34,6,"RioVista",53.8247135999668
"538",34,6,"Montezuma",52.4727972086119
"539",35,6,"RioVista",53.8598126319859
"540",35,6,"Montezuma",52.5162650339116
"541",36,6,"RioVista",53.8947660858189
"542",36,6,"Montezuma",52.5592860612778
"543",37,6,"RioVista",53.9294065138903
"544",37,6,"Montezuma",52.6013331067274
"545",38,6,"RioVista",53.9635314503839
"546",38,6,"Montezuma",52.6420864784575
"547",39,6,"RioVista",53.9968553263388
"548",39,6,"Montezuma",52.6812356794767
"549",40,6,"RioVista",54.0291981747996
"550",40,6,"Montezuma",52.7185718848717
"551",41,6,"RioVista",54.0606177714593
"552",41,6,"Montezuma",52.7542532979295
"553",42,6,"RioVista",54.0919878038164
"554",42,6,"Montezuma",52.7913001445239
"555",43,6,"RioVista",54.1233082252936
"556",43,6,"Montezuma",52.8295658169875
"557",44,6,"RioVista",54.1546576577167
"558",44,6,"Montezuma",52.8688968521259
"559",45,6,"RioVista",54.1860603383232
"560",45,6,"Montezuma",52.9085321821936
"561",46,6,"RioVista",54.2174203928553
"562",46,6,"Montezuma",52.9481656192617
"563",47,6,"RioVista",54.2487908981765
"564",47,6,"Montezuma",52.9876665595572
"565",1,7,"RioVista",50.6129032258064
"566",1,7,"Montezuma",50.6129032258064
"567",2,7,"RioVista",50.9298474243661
"568",2,7,"Montezuma",50.8359493990024
"569",3,7,"RioVista",50.9975024571943
"570",3,7,"Montezuma",50.8121353897712
"571",4,7,"RioVista",51.076889600579
"572",4,7,"Montezuma",50.8097137869418
"573",5,7,"RioVista",51.1805488726768
"574",5,7,"Montezuma",50.8218707868285
"575",6,7,"RioVista",51.2955764682411
"576",6,7,"Montezuma",50.8369701288839
"577",7,7,"RioVista",51.4157655722178
"578",7,7,"Montezuma",50.8515006536368
"579",8,7,"RioVista",51.5377191618426
"580",8,7,"Montezuma",50.8624524552444
"581",9,7,"RioVista",51.6619941023917
"582",9,7,"Montezuma",50.8707140564445
"583",10,7,"RioVista",51.7869116688103
"584",10,7,"Montezuma",50.8841234139518
"585",11,7,"RioVista",51.9096815422166
"586",11,7,"Montezuma",50.899096244205
"587",12,7,"RioVista",52.0295623302306
"588",12,7,"Montezuma",50.9132113054718
"589",13,7,"RioVista",52.1473909018095
"590",13,7,"Montezuma",50.9274909599279
"591",14,7,"RioVista",52.2633193171423
"592",14,7,"Montezuma",50.9419035398874
"593",15,7,"RioVista",52.3787107282457
"594",15,7,"Montezuma",50.9585698125437
"595",16,7,"RioVista",52.4926916999194
"596",16,7,"Montezuma",50.9735900380378
"597",17,7,"RioVista",52.6072202832476
"598",17,7,"Montezuma",50.9899085050843
"599",18,7,"RioVista",52.7226552060702
"600",18,7,"Montezuma",51.0090706796191
"601",19,7,"RioVista",52.7872423817123
"602",19,7,"Montezuma",51.0920123939913
"603",20,7,"RioVista",52.8529181719815
"604",20,7,"Montezuma",51.1780287360812
"605",21,7,"RioVista",52.9189784035871
"606",21,7,"Montezuma",51.2652685200605
"607",22,7,"RioVista",52.9854974403857
"608",22,7,"Montezuma",51.3525901053835
"609",23,7,"RioVista",53.0516772683306
"610",23,7,"Montezuma",51.4394065915073
"611",24,7,"RioVista",53.117977073106
"612",24,7,"Montezuma",51.5264314226728
"613",25,7,"RioVista",53.1842997238799
"614",25,7,"Montezuma",51.6132918112796
"615",26,7,"RioVista",53.2506927324748
"616",26,7,"Montezuma",51.6999357504606
"617",27,7,"RioVista",53.3171348020304
"618",27,7,"Montezuma",51.7865288767497
"619",28,7,"RioVista",53.3833631885729
"620",28,7,"Montezuma",51.8726606146732
"621",29,7,"RioVista",53.4491846444368
"622",29,7,"Montezuma",51.9574165037778
"623",30,7,"RioVista",53.5148194538558
"624",30,7,"Montezuma",52.0410972503416
"625",31,7,"RioVista",53.580301154616
"626",31,7,"Montezuma",52.1240094875718
"627",32,7,"RioVista",53.6455144288031
"628",32,7,"Montezuma",52.2066086560162
"629",33,7,"RioVista",53.6804433523333
"630",33,7,"Montezuma",52.2509017065079
"631",34,7,"RioVista",53.7152330730198
"632",34,7,"Montezuma",52.2951667313323
"633",35,7,"RioVista",53.7499007769346
"634",35,7,"Montezuma",52.339135361502
"635",36,7,"RioVista",53.784462273854
"636",36,7,"Montezuma",52.3825741732587
"637",37,7,"RioVista",53.8186813437794
"638",37,7,"Montezuma",52.4247154074939
"639",38,7,"RioVista",53.8522727806877
"640",38,7,"Montezuma",52.4650250942163
"641",39,7,"RioVista",53.8848407586996
"642",39,7,"Montezuma",52.5027988954409
"643",40,7,"RioVista",53.916136344343
"644",40,7,"Montezuma",52.5371784251909
"645",41,7,"RioVista",53.9462301065169
"646",41,7,"Montezuma",52.5679932926598
"647",42,7,"RioVista",53.9763593706804
"648",42,7,"Montezuma",52.6025614473058
"649",43,7,"RioVista",54.0065194339543
"650",43,7,"Montezuma",52.6397590301183
"651",44,7,"RioVista",54.0368162083383
